,id,textbook_link,course_id
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2309&subj=BSC&sec=201&course=422&term=202502,BSC422
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2310&subj=BSC&sec=201&course=428&term=202502,BSC428
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2311&subj=BSC&sec=201&course=430&term=202502,BSC430
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2312&subj=BSC&sec=201&course=436&term=202502,BSC436
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2313&subj=BSC&sec=201&course=443&term=202502,BSC443
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2314&subj=BSC&sec=201&course=451&term=202502,BSC451
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2315&subj=BSC&sec=201&course=480&term=202502,BSC480
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2316&subj=BSC&sec=201&course=481&term=202502,BSC481
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2317&subj=BSC&sec=201&course=482&term=202502,BSC482
0,201,N/A,BSC485
0,201,N/A,BSC491
0,202,N/A,BSC491
0,201,N/A,BSPS101
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2349&subj=BUSN&sec=201&course=290&term=202502,BUSN290
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2350&subj=BUSN&sec=201&course=490&term=202502,BUSN490
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2351&subj=CD&sec=201&course=101&term=202502,CD101
0,202,https://mubert.marshall.edu/coursecosts.php?crn=2352&subj=CD&sec=202&course=101&term=202502,CD101
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2353&subj=CD&sec=201&course=228&term=202502,CD228
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2354&subj=CD&sec=201&course=229&term=202502,CD229
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2355&subj=CD&sec=201&course=239&term=202502,CD239
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2356&subj=CD&sec=201&course=241&term=202502,CD241
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2357&subj=CD&sec=201&course=322&term=202502,CD322
0,202,https://mubert.marshall.edu/coursecosts.php?crn=2358&subj=CD&sec=202&course=322&term=202502,CD322
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2359&subj=CD&sec=201&course=328&term=202502,CD328
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2360&subj=CD&sec=201&course=330&term=202502,CD330
0,201,N/A,CD401
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2362&subj=CD&sec=201&course=420&term=202502,CD420
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2363&subj=CD&sec=201&course=427&term=202502,CD427
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2365&subj=CD&sec=201&course=460&term=202502,CD460
0,202,https://mubert.marshall.edu/coursecosts.php?crn=2366&subj=CD&sec=202&course=460&term=202502,CD460
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2367&subj=CD&sec=201&course=461&term=202502,CD461
0,201,N/A,CD470L
0,201,N/A,CD485
0,202,N/A,CD485
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2436&subj=CE&sec=201&course=322&term=202502,CE322
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2437&subj=CE&sec=201&course=331&term=202502,CE331
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2438&subj=CE&sec=201&course=342&term=202502,CE342
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2439&subj=CE&sec=201&course=351&term=202502,CE351
0,201,N/A,CE414
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2442&subj=CE&sec=201&course=438&term=202502,CE438
0,201,https://mubert.marshall.edu/coursecosts.php?crn=5426&subj=CE&sec=201&course=452&term=202502,CE452
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2443&subj=CE&sec=201&course=453&term=202502,CE453
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2444&subj=CFS&sec=201&course=200&term=202502,CFS200
0,202,https://mubert.marshall.edu/coursecosts.php?crn=2445&subj=CFS&sec=202&course=200&term=202502,CFS200
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2446&subj=CFS&sec=201&course=261&term=202502,CFS261
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2447&subj=CFS&sec=201&course=305&term=202502,CFS305
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2448&subj=CFS&sec=201&course=400&term=202502,CFS400
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2449&subj=CFS&sec=201&course=420&term=202502,CFS420
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2450&subj=CFS&sec=201&course=440&term=202502,CFS440
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2451&subj=CFS&sec=201&course=445&term=202502,CFS445
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2452&subj=CFS&sec=201&course=454&term=202502,CFS454
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2453&subj=CFS&sec=201&course=461&term=202502,CFS461
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2454&subj=CFS&sec=201&course=462&term=202502,CFS462
0,201,https://mubert.marshall.edu/coursecosts.php?crn=5210&subj=CFS&sec=201&course=467&term=202502,CFS467
0,201,N/A,CFS485
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2455&subj=CFS&sec=201&course=490&term=202502,CFS490
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2464&subj=CHM&sec=201&course=111&term=202502,CHM111
0,202,https://mubert.marshall.edu/coursecosts.php?crn=2465&subj=CHM&sec=202&course=111&term=202502,CHM111
0,203,https://mubert.marshall.edu/coursecosts.php?crn=2466&subj=CHM&sec=203&course=111&term=202502,CHM111
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2467&subj=CHM&sec=201&course=205&term=202502,CHM205
0,202,https://mubert.marshall.edu/coursecosts.php?crn=2468&subj=CHM&sec=202&course=205&term=202502,CHM205
0,203,https://mubert.marshall.edu/coursecosts.php?crn=2469&subj=CHM&sec=203&course=205&term=202502,CHM205
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2470&subj=CHM&sec=201&course=211&term=202502,CHM211
0,202,https://mubert.marshall.edu/coursecosts.php?crn=2471&subj=CHM&sec=202&course=211&term=202502,CHM211
0,203,https://mubert.marshall.edu/coursecosts.php?crn=2472&subj=CHM&sec=203&course=211&term=202502,CHM211
0,204,https://mubert.marshall.edu/coursecosts.php?crn=2473&subj=CHM&sec=204&course=211&term=202502,CHM211
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2474&subj=CHM&sec=201&course=212&term=202502,CHM212
0,202,https://mubert.marshall.edu/coursecosts.php?crn=2475&subj=CHM&sec=202&course=212&term=202502,CHM212
0,203,https://mubert.marshall.edu/coursecosts.php?crn=2476&subj=CHM&sec=203&course=212&term=202502,CHM212
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2477&subj=CHM&sec=201&course=217&term=202502,CHM217
0,202,https://mubert.marshall.edu/coursecosts.php?crn=2478&subj=CHM&sec=202&course=217&term=202502,CHM217
0,203,https://mubert.marshall.edu/coursecosts.php?crn=2479&subj=CHM&sec=203&course=217&term=202502,CHM217
0,204,https://mubert.marshall.edu/coursecosts.php?crn=2480&subj=CHM&sec=204&course=217&term=202502,CHM217
0,205,https://mubert.marshall.edu/coursecosts.php?crn=2481&subj=CHM&sec=205&course=217&term=202502,CHM217
0,206,https://mubert.marshall.edu/coursecosts.php?crn=2482&subj=CHM&sec=206&course=217&term=202502,CHM217
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2483&subj=CHM&sec=201&course=218&term=202502,CHM218
0,202,https://mubert.marshall.edu/coursecosts.php?crn=2484&subj=CHM&sec=202&course=218&term=202502,CHM218
0,203,https://mubert.marshall.edu/coursecosts.php?crn=2485&subj=CHM&sec=203&course=218&term=202502,CHM218
0,204,https://mubert.marshall.edu/coursecosts.php?crn=2486&subj=CHM&sec=204&course=218&term=202502,CHM218
0,205,https://mubert.marshall.edu/coursecosts.php?crn=2487&subj=CHM&sec=205&course=218&term=202502,CHM218
0,206,https://mubert.marshall.edu/coursecosts.php?crn=2488&subj=CHM&sec=206&course=218&term=202502,CHM218
0,207,https://mubert.marshall.edu/coursecosts.php?crn=2489&subj=CHM&sec=207&course=218&term=202502,CHM218
0,208,https://mubert.marshall.edu/coursecosts.php?crn=2490&subj=CHM&sec=208&course=218&term=202502,CHM218
0,209,https://mubert.marshall.edu/coursecosts.php?crn=2491&subj=CHM&sec=209&course=218&term=202502,CHM218
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2492&subj=CHM&sec=201&course=218H&term=202502,CHM218H
0,201,N/A,CHM305
0,201,N/A,CHM332
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2495&subj=CHM&sec=201&course=355&term=202502,CHM355
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2496&subj=CHM&sec=201&course=356&term=202502,CHM356
0,202,https://mubert.marshall.edu/coursecosts.php?crn=2497&subj=CHM&sec=202&course=356&term=202502,CHM356
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2498&subj=CHM&sec=201&course=358&term=202502,CHM358
0,202,https://mubert.marshall.edu/coursecosts.php?crn=2499&subj=CHM&sec=202&course=358&term=202502,CHM358
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2500&subj=CHM&sec=201&course=361&term=202502,CHM361
0,202,https://mubert.marshall.edu/coursecosts.php?crn=2501&subj=CHM&sec=202&course=361&term=202502,CHM361
0,203,https://mubert.marshall.edu/coursecosts.php?crn=2502&subj=CHM&sec=203&course=361&term=202502,CHM361
0,204,https://mubert.marshall.edu/coursecosts.php?crn=2503&subj=CHM&sec=204&course=361&term=202502,CHM361
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2504&subj=CHM&sec=201&course=365&term=202502,CHM365
0,201,N/A,CHM366
0,201,N/A,CHM390H
0,201,N/A,CHM401
0,201,N/A,CHM411
0,201,N/A,CHM432
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2511&subj=CHM&sec=201&course=467&term=202502,CHM467
0,201,N/A,CHM478
0,201,N/A,CHM485
0,203,N/A,CHM491
0,204,N/A,CHM491
0,205,N/A,CHM491
0,206,N/A,CHM491
0,207,N/A,CHM491
0,209,N/A,CHM491
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2532&subj=CI&sec=201&course=101&term=202502,CI101
0,202,https://mubert.marshall.edu/coursecosts.php?crn=2533&subj=CI&sec=202&course=101&term=202502,CI101
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2534&subj=CI&sec=201&course=201&term=202502,CI201
0,202,https://mubert.marshall.edu/coursecosts.php?crn=2535&subj=CI&sec=202&course=201&term=202502,CI201
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2536&subj=CI&sec=201&course=248&term=202502,CI248
0,202,https://mubert.marshall.edu/coursecosts.php?crn=2537&subj=CI&sec=202&course=248&term=202502,CI248
0,202,https://mubert.marshall.edu/coursecosts.php?crn=5642&subj=CI&sec=202&course=301&term=202502,CI301
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2539&subj=CI&sec=201&course=321&term=202502,CI321
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2540&subj=CI&sec=201&course=342&term=202502,CI342
0,202,https://mubert.marshall.edu/coursecosts.php?crn=2541&subj=CI&sec=202&course=342&term=202502,CI342
0,201,N/A,CI345
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2543&subj=CI&sec=201&course=348&term=202502,CI348
0,202,https://mubert.marshall.edu/coursecosts.php?crn=2544&subj=CI&sec=202&course=348&term=202502,CI348
0,201,N/A,CI360
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2546&subj=CI&sec=201&course=402&term=202502,CI402
0,201,N/A,CI405
0,202,N/A,CI405
0,201,N/A,CI407
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2552&subj=CI&sec=201&course=415&term=202502,CI415
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2553&subj=CI&sec=201&course=442&term=202502,CI442
0,202,N/A,CI446
0,203,N/A,CI446
0,204,N/A,CI446
0,201,N/A,CI447
0,201,N/A,CI448
0,202,N/A,CI448
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2561&subj=CI&sec=201&course=449&term=202502,CI449
0,201,N/A,CI450
0,201,N/A,CI451
0,201,N/A,CI452
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2571&subj=CI&sec=201&course=459&term=202502,CI459
0,201,N/A,CI470
0,202,N/A,CI470
0,203,N/A,CI470
0,201,N/A,CI471
0,201,N/A,CI472
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2612&subj=CISP&sec=201&course=320&term=202502,CISP320
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2613&subj=CISP&sec=201&course=420&term=202502,CISP420
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2614&subj=CISP&sec=201&course=421&term=202502,CISP421
0,203,https://mubert.marshall.edu/coursecosts.php?crn=2616&subj=CISP&sec=203&course=421&term=202502,CISP421
0,204,https://mubert.marshall.edu/coursecosts.php?crn=2617&subj=CISP&sec=204&course=421&term=202502,CISP421
0,205,https://mubert.marshall.edu/coursecosts.php?crn=2618&subj=CISP&sec=205&course=421&term=202502,CISP421
0,206,https://mubert.marshall.edu/coursecosts.php?crn=2619&subj=CISP&sec=206&course=421&term=202502,CISP421
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2620&subj=CISP&sec=201&course=422&term=202502,CISP422
0,202,https://mubert.marshall.edu/coursecosts.php?crn=2621&subj=CISP&sec=202&course=422&term=202502,CISP422
0,203,https://mubert.marshall.edu/coursecosts.php?crn=2622&subj=CISP&sec=203&course=422&term=202502,CISP422
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2623&subj=CISP&sec=201&course=427&term=202502,CISP427
0,201,N/A,CISP428
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2625&subj=CISP&sec=201&course=439&term=202502,CISP439
0,201,N/A,CISP440
0,201,N/A,CISP442
0,201,N/A,CISP445
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2629&subj=CISP&sec=201&course=453&term=202502,CISP453
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2630&subj=CISP&sec=201&course=454&term=202502,CISP454
0,201,N/A,CISP455
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2645&subj=CIT&sec=201&course=150&term=202502,CIT150
0,202,https://mubert.marshall.edu/coursecosts.php?crn=2646&subj=CIT&sec=202&course=150&term=202502,CIT150
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2647&subj=CIT&sec=201&course=260&term=202502,CIT260
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2648&subj=CIT&sec=201&course=263&term=202502,CIT263
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2649&subj=CIT&sec=201&course=313&term=202502,CIT313
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2650&subj=CIT&sec=201&course=333&term=202502,CIT333
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2651&subj=CIT&sec=201&course=352&term=202502,CIT352
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2652&subj=CIT&sec=201&course=365&term=202502,CIT365
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2653&subj=CIT&sec=201&course=416&term=202502,CIT416
0,201,N/A,CIT441
0,201,N/A,CIT443
0,201,N/A,CIT446
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2657&subj=CIT&sec=201&course=470&term=202502,CIT470
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2658&subj=CIT&sec=201&course=480&term=202502,CIT480
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2659&subj=CIT&sec=201&course=483&term=202502,CIT483
0,201,N/A,CIT485
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2660&subj=CIT&sec=201&course=490&term=202502,CIT490
0,202,https://mubert.marshall.edu/coursecosts.php?crn=2661&subj=CIT&sec=202&course=490&term=202502,CIT490
0,203,https://mubert.marshall.edu/coursecosts.php?crn=2662&subj=CIT&sec=203&course=490&term=202502,CIT490
0,204,https://mubert.marshall.edu/coursecosts.php?crn=2663&subj=CIT&sec=204&course=490&term=202502,CIT490
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2664&subj=CJ&sec=201&course=200&term=202502,CJ200
0,202,https://mubert.marshall.edu/coursecosts.php?crn=2665&subj=CJ&sec=202&course=200&term=202502,CJ200
0,203,https://mubert.marshall.edu/coursecosts.php?crn=2666&subj=CJ&sec=203&course=200&term=202502,CJ200
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2667&subj=CJ&sec=201&course=211&term=202502,CJ211
0,202,https://mubert.marshall.edu/coursecosts.php?crn=2668&subj=CJ&sec=202&course=211&term=202502,CJ211
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2669&subj=CJ&sec=201&course=221&term=202502,CJ221
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2670&subj=CJ&sec=201&course=231&term=202502,CJ231
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2671&subj=CJ&sec=201&course=300&term=202502,CJ300
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2672&subj=CJ&sec=201&course=302&term=202502,CJ302
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2673&subj=CJ&sec=201&course=314&term=202502,CJ314
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2674&subj=CJ&sec=201&course=322&term=202502,CJ322
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2675&subj=CJ&sec=201&course=323&term=202502,CJ323
0,202,https://mubert.marshall.edu/coursecosts.php?crn=2676&subj=CJ&sec=202&course=323&term=202502,CJ323
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2677&subj=CJ&sec=201&course=325&term=202502,CJ325
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2678&subj=CJ&sec=201&course=400&term=202502,CJ400
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2679&subj=CJ&sec=201&course=404&term=202502,CJ404
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2680&subj=CJ&sec=201&course=417&term=202502,CJ417
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2681&subj=CJ&sec=201&course=418&term=202502,CJ418
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2682&subj=CJ&sec=201&course=426&term=202502,CJ426
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2683&subj=CJ&sec=201&course=440&term=202502,CJ440
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2684&subj=CJ&sec=201&course=492&term=202502,CJ492
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2690&subj=CL&sec=201&course=232&term=202502,CL232
0,202,https://mubert.marshall.edu/coursecosts.php?crn=2691&subj=CL&sec=202&course=232&term=202502,CL232
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2693&subj=CL&sec=201&course=319&term=202502,CL319
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2694&subj=CL&sec=201&course=435&term=202502,CL435
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2695&subj=CL&sec=201&course=477&term=202502,CL477
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2696&subj=CL&sec=201&course=490&term=202502,CL490
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2697&subj=CLS&sec=201&course=105&term=202502,CLS105
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2698&subj=CLS&sec=201&course=200&term=202502,CLS200
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2699&subj=CLS&sec=201&course=210&term=202502,CLS210
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2700&subj=CLS&sec=201&course=220&term=202502,CLS220
0,202,https://mubert.marshall.edu/coursecosts.php?crn=5438&subj=CLS&sec=202&course=255&term=202502,CLS255
0,201,N/A,CLS285
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2703&subj=CLS&sec=201&course=310&term=202502,CLS310
0,201,N/A,CLS464
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2705&subj=CLS&sec=201&course=466&term=202502,CLS466
0,201,N/A,CLS468
0,201,N/A,CLS472
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2708&subj=CLS&sec=201&course=473&term=202502,CLS473
0,201,N/A,CLS485
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2710&subj=CMM&sec=201&course=103&term=202502,CMM103
0,203,https://mubert.marshall.edu/coursecosts.php?crn=2712&subj=CMM&sec=203&course=103&term=202502,CMM103
0,205,https://mubert.marshall.edu/coursecosts.php?crn=2714&subj=CMM&sec=205&course=103&term=202502,CMM103
0,206,https://mubert.marshall.edu/coursecosts.php?crn=2715&subj=CMM&sec=206&course=103&term=202502,CMM103
0,207,https://mubert.marshall.edu/coursecosts.php?crn=2716&subj=CMM&sec=207&course=103&term=202502,CMM103
0,208,https://mubert.marshall.edu/coursecosts.php?crn=2717&subj=CMM&sec=208&course=103&term=202502,CMM103
0,209,https://mubert.marshall.edu/coursecosts.php?crn=2718&subj=CMM&sec=209&course=103&term=202502,CMM103
0,210,https://mubert.marshall.edu/coursecosts.php?crn=2719&subj=CMM&sec=210&course=103&term=202502,CMM103
0,212,https://mubert.marshall.edu/coursecosts.php?crn=2721&subj=CMM&sec=212&course=103&term=202502,CMM103
0,213,https://mubert.marshall.edu/coursecosts.php?crn=2722&subj=CMM&sec=213&course=103&term=202502,CMM103
0,214,https://mubert.marshall.edu/coursecosts.php?crn=2723&subj=CMM&sec=214&course=103&term=202502,CMM103
0,215,https://mubert.marshall.edu/coursecosts.php?crn=2724&subj=CMM&sec=215&course=103&term=202502,CMM103
0,216,https://mubert.marshall.edu/coursecosts.php?crn=2725&subj=CMM&sec=216&course=103&term=202502,CMM103
0,217,https://mubert.marshall.edu/coursecosts.php?crn=2726&subj=CMM&sec=217&course=103&term=202502,CMM103
0,218,https://mubert.marshall.edu/coursecosts.php?crn=2727&subj=CMM&sec=218&course=103&term=202502,CMM103
0,220,https://mubert.marshall.edu/coursecosts.php?crn=2729&subj=CMM&sec=220&course=103&term=202502,CMM103
0,221,https://mubert.marshall.edu/coursecosts.php?crn=2730&subj=CMM&sec=221&course=103&term=202502,CMM103
0,222,https://mubert.marshall.edu/coursecosts.php?crn=2731&subj=CMM&sec=222&course=103&term=202502,CMM103
0,223,https://mubert.marshall.edu/coursecosts.php?crn=2732&subj=CMM&sec=223&course=103&term=202502,CMM103
0,231,https://mubert.marshall.edu/coursecosts.php?crn=2735&subj=CMM&sec=231&course=103&term=202502,CMM103
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2736&subj=CMM&sec=201&course=104H&term=202502,CMM104H
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2737&subj=CMM&sec=201&course=207&term=202502,CMM207
0,202,https://mubert.marshall.edu/coursecosts.php?crn=2738&subj=CMM&sec=202&course=207&term=202502,CMM207
0,203,https://mubert.marshall.edu/coursecosts.php?crn=2739&subj=CMM&sec=203&course=207&term=202502,CMM207
0,204,https://mubert.marshall.edu/coursecosts.php?crn=2740&subj=CMM&sec=204&course=207&term=202502,CMM207
0,205,https://mubert.marshall.edu/coursecosts.php?crn=2741&subj=CMM&sec=205&course=207&term=202502,CMM207
0,206,https://mubert.marshall.edu/coursecosts.php?crn=2742&subj=CMM&sec=206&course=207&term=202502,CMM207
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2743&subj=CMM&sec=201&course=213&term=202502,CMM213
0,202,https://mubert.marshall.edu/coursecosts.php?crn=2744&subj=CMM&sec=202&course=213&term=202502,CMM213
0,203,https://mubert.marshall.edu/coursecosts.php?crn=2745&subj=CMM&sec=203&course=213&term=202502,CMM213
0,204,https://mubert.marshall.edu/coursecosts.php?crn=2746&subj=CMM&sec=204&course=213&term=202502,CMM213
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2747&subj=CMM&sec=201&course=239&term=202502,CMM239
0,201,N/A,CMM271
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2749&subj=CMM&sec=201&course=302&term=202502,CMM302
0,202,https://mubert.marshall.edu/coursecosts.php?crn=2750&subj=CMM&sec=202&course=302&term=202502,CMM302
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2751&subj=CMM&sec=201&course=308&term=202502,CMM308
0,202,https://mubert.marshall.edu/coursecosts.php?crn=2752&subj=CMM&sec=202&course=308&term=202502,CMM308
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2753&subj=CMM&sec=201&course=315&term=202502,CMM315
0,202,https://mubert.marshall.edu/coursecosts.php?crn=2754&subj=CMM&sec=202&course=315&term=202502,CMM315
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2755&subj=CMM&sec=201&course=316&term=202502,CMM316
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2756&subj=CMM&sec=201&course=319&term=202502,CMM319
0,202,https://mubert.marshall.edu/coursecosts.php?crn=2757&subj=CMM&sec=202&course=319&term=202502,CMM319
0,203,https://mubert.marshall.edu/coursecosts.php?crn=5629&subj=CMM&sec=203&course=319&term=202502,CMM319
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2758&subj=CMM&sec=201&course=322&term=202502,CMM322
0,202,https://mubert.marshall.edu/coursecosts.php?crn=2759&subj=CMM&sec=202&course=322&term=202502,CMM322
0,201,N/A,CMM371
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2761&subj=CMM&sec=201&course=374&term=202502,CMM374
0,201,https://mubert.marshall.edu/coursecosts.php?crn=5217&subj=CMM&sec=201&course=478&term=202502,CMM478
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2764&subj=CMM&sec=201&course=480&term=202502,CMM480
0,201,N/A,CMM485
0,202,N/A,CMM485
0,201,N/A,CMM490
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2866&subj=CS&sec=201&course=105&term=202502,CS105
0,202,https://mubert.marshall.edu/coursecosts.php?crn=2867&subj=CS&sec=202&course=105&term=202502,CS105
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2868&subj=CS&sec=201&course=110&term=202502,CS110
0,202,https://mubert.marshall.edu/coursecosts.php?crn=5416&subj=CS&sec=202&course=110&term=202502,CS110
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2869&subj=CS&sec=201&course=120&term=202502,CS120
0,202,https://mubert.marshall.edu/coursecosts.php?crn=2870&subj=CS&sec=202&course=120&term=202502,CS120
0,203,https://mubert.marshall.edu/coursecosts.php?crn=2871&subj=CS&sec=203&course=120&term=202502,CS120
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2872&subj=CS&sec=201&course=210&term=202502,CS210
0,202,https://mubert.marshall.edu/coursecosts.php?crn=2873&subj=CS&sec=202&course=210&term=202502,CS210
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2874&subj=CS&sec=201&course=215&term=202502,CS215
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2875&subj=CS&sec=201&course=300&term=202502,CS300
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2876&subj=CS&sec=201&course=310&term=202502,CS310
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2877&subj=CS&sec=201&course=402&term=202502,CS402
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2878&subj=CS&sec=201&course=410&term=202502,CS410
0,202,https://mubert.marshall.edu/coursecosts.php?crn=2879&subj=CS&sec=202&course=410&term=202502,CS410
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2880&subj=CS&sec=201&course=430&term=202502,CS430
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2881&subj=CS&sec=201&course=435&term=202502,CS435
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2882&subj=CS&sec=201&course=475&term=202502,CS475
